country.x,dataset_key.x,dataset_party_id.x,name_short.x,name.x,name_english.x,year_first.x,year_last.x,share.x,share_year.x,description.x,comment.x,created.x,modified.x,external_id.x,partyfacts_id,linked.x,country.y,dataset_key.y,dataset_party_id.y,name_short.y,name.y,name_english.y,year_first.y,year_last.y,share.y,share_year.y,description.y,comment.y,created.y,modified.y,external_id.y,linked.y
IRL,manifesto,53320,Labour,Pï¿½ï¿½irti Lucht O,Labour Party,1948,2016,19.4,2011,NA,NA,2013-01-01T18:16:35Z,2021-03-12T10:13:38Z,1490,562,2013-01-01T18:35:04Z,IRL,ches,703,Lab,Pï¿½ï¿½irti Lucht O,Labour,1999,2019,19.5,2011,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4259,2014-05-03T17:32:29Z
IRL,manifesto,53230,NA,Pï¿½ï¿½irtï¿½ï¿½ Sï¿,Socialist Party,2011,2011,1.2,2011,NA,NA,2014-02-08T21:29:14Z,2021-03-12T10:13:38Z,3671,1448,2014-02-09T22:39:12Z,IRL,ches,708,SP,Pï¿½ï¿½irtï¿½ï¿½ Sï¿,Socialist Party,1999,2014,1.2,2011,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4224,2014-05-03T17:32:29Z
IRL,manifesto,53231,PBPA,People Before Profit Alliance,People Before Profit Alliance,2016,2016,2,2016,NA,NA,2018-08-02T13:23:09Z,2021-03-12T10:13:38Z,25078,242,2018-08-02T13:23:09Z,IRL,ches,709,PBPA,People Before Proï¿½ï¿½ï¿½t Al,People Before Proï¿½ï¿½ï¿½t Al,2014,2019,1,2011,NA,NA,2015-12-13T17:48:31Z,2021-03-12T10:14:19Z,15728,2015-12-13T17:51:12Z
IRL,manifesto,53420,PD,Progressive Democrats,Progressive Democrats,1987,2007,11.8,1987,NA,NA,2013-01-01T18:16:49Z,2021-03-12T10:13:38Z,1558,924,2013-01-01T18:35:03Z,IRL,ches,706,PD,NA,NA,1999,2006,4.7,1997,NA,NA,2020-06-19T23:00:29Z,2021-03-12T10:14:19Z,46690,2020-06-19T23:00:29Z
IRL,manifesto,53951,SF,Sinn Fï¿½ï,We Ourselves,1997,2016,13.8,2016,NA,NA,2013-01-01T18:16:54Z,2021-03-12T10:13:38Z,1579,4,2013-01-01T18:35:03Z,IRL,ches,707,SF,Sinn Fï¿½ï,We Ourselves,1999,2019,9.9,2011,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3977,2014-05-03T17:32:29Z
IRL,manifesto,53321,NA,Social Democrats,Social Democrats,2016,2016,3,2016,NA,NA,2018-08-02T13:22:56Z,2021-03-12T10:13:38Z,25029,4870,2018-08-02T13:22:56Z,IRL,ches,710,DS,Daonlathaigh Shï¿½ï¿½isi,SocialDemocrats,2019,2019,NA,NA,NA,NA,2020-06-19T23:00:35Z,2021-03-12T10:14:19Z,46712,2020-06-19T23:00:35Z
ITA,manifesto,32529,AD,Alleanza Democratica,Democratic Alliance,1994,1996,5.8,1996,NA,NA,2013-01-01T18:16:42Z,2021-03-12T10:13:39Z,1527,614,2013-01-01T18:35:28Z,ITA,ches,817,CU/UD,Unione Democratica,Democratic Union,1999,1999,1.7,1996,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4015,2014-05-03T17:32:29Z
ITA,manifesto,32903,ALD,Autonomie Libertï¿½ï¿½ Dï¿½ï¿½mocratie (Valle dï,Autonomy Liberty Democracy (Aosta Valley),2006,2006,0.1,2006,NA,NA,2014-02-08T21:29:16Z,2021-03-12T10:13:39Z,3712,2415,2018-11-11T19:04:53Z,ITA,ches,852,AP,Alternative Popolare,Popular Alternative,2017,2017,NA,2013,NA,NA,2019-02-04T17:34:28Z,2021-03-12T10:14:19Z,29085,2019-02-04T19:11:51Z
ITA,manifesto,32903,ALD,Autonomie Libertï¿½ï¿½ Dï¿½ï¿½mocratie (Valle dï,Autonomy Liberty Democracy (Aosta Valley),2006,2006,0.1,2006,NA,NA,2014-02-08T21:29:16Z,2021-03-12T10:13:39Z,3712,2415,2018-11-11T19:04:53Z,ITA,ches,851,MDP,Progressista,Democratic and Progressive Movement,2017,2017,NA,2013,NA,NA,2019-02-04T17:34:34Z,2021-03-12T10:14:19Z,29092,2019-02-04T19:10:37Z
ITA,manifesto,32903,ALD,Autonomie Libertï¿½ï¿½ Dï¿½ï¿½mocratie (Valle dï,Autonomy Liberty Democracy (Aosta Valley),2006,2006,0.1,2006,NA,NA,2014-02-08T21:29:16Z,2021-03-12T10:13:39Z,3712,2415,2018-11-11T19:04:53Z,ITA,ches,842,SD,Sinistra Democratica,Democratic Left,2010,2010,0.8,2008,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4223,2018-07-05T08:06:22Z
ITA,manifesto,32521,CCD,Centro Cristiano Democratico,Christian Democratic Centre,1996,1996,0,1996,NA,NA,2013-01-01T18:16:59Z,2021-03-12T10:13:39Z,1602,1767,2013-01-01T18:35:29Z,ITA,ches,814,CCD; UDC,Centro Cristiano Democratico; Unione dei Democratici Cristiani e die Democratici di Centro; Unione di Centro,Christian Democratic Center; Union of Christian and Center Democrats; Union of the Centre,1999,2017,6.8,2006,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4251,2014-05-03T17:32:29Z
ITA,manifesto,32450,CD,Centro Democratico,Democratic Centre,2013,2013,0.5,2013,NA,NA,2014-02-08T21:29:20Z,2021-03-12T10:13:39Z,3766,2278,2014-05-18T13:07:46Z,ITA,ches,843,CD,Centro Democraticoï¿½ï¿½ï¿½Diritti e Li,Democratic Centre,2014,2019,0.5,2013,NA,NA,2015-12-13T17:48:39Z,2021-03-12T10:14:19Z,15803,2015-12-13T18:05:52Z
ITA,manifesto,32110,FdV,Federazione dei Verdi,Green Federation,1987,2006,2.8,1992,NA,NA,2013-01-01T18:16:23Z,2021-03-12T10:13:39Z,1439,851,2013-01-01T18:35:31Z,ITA,ches,808,FdV;Verdi,Federazione dei Verdi,Federation of Greens,1999,2010,2.5,1996,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3959,2014-05-03T17:36:34Z
ITA,manifesto,32610,FI,Forza Italia,Go Italy,1994,2006,29.4,2001,NA,NA,2013-01-01T18:16:58Z,2021-03-12T10:13:39Z,1599,1626,2013-01-01T18:35:31Z,ITA,ches,815,FI,Forza Italia,Forward Italy,1999,2019,38.2,2008,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4020,2014-05-03T19:05:42Z
ITA,manifesto,32630,FDI-CDN,Fratelli d'Italia,Brothers of Italy,2013,2013,2,2013,NA,NA,2014-02-08T21:29:14Z,2021-03-12T10:13:39Z,3667,2280,2014-05-18T13:07:31Z,ITA,ches,844,FDL,Fratelli dï¿½ï¿½ï¿½,Brothers of Italy,2014,2017,2,2013,NA,NA,2015-12-13T17:48:41Z,2021-03-12T10:14:19Z,15820,2015-12-13T18:06:03Z
ITA,manifesto,32952,InM,Italiani nel Mondo,Italy in the World,2006,2006,0.2,2006,NA,NA,2014-02-08T21:29:18Z,2021-03-12T10:13:39Z,3737,2415,2018-10-07T19:18:07Z,ITA,ches,852,AP,Alternative Popolare,Popular Alternative,2017,2017,NA,2013,NA,NA,2019-02-04T17:34:28Z,2021-03-12T10:14:19Z,29085,2019-02-04T19:11:51Z
ITA,manifesto,32952,InM,Italiani nel Mondo,Italy in the World,2006,2006,0.2,2006,NA,NA,2014-02-08T21:29:18Z,2021-03-12T10:13:39Z,3737,2415,2018-10-07T19:18:07Z,ITA,ches,851,MDP,Progressista,Democratic and Progressive Movement,2017,2017,NA,2013,NA,NA,2019-02-04T17:34:34Z,2021-03-12T10:14:19Z,29092,2019-02-04T19:10:37Z
ITA,manifesto,32952,InM,Italiani nel Mondo,Italy in the World,2006,2006,0.2,2006,NA,NA,2014-02-08T21:29:18Z,2021-03-12T10:13:39Z,3737,2415,2018-10-07T19:18:07Z,ITA,ches,842,SD,Sinistra Democratica,Democratic Left,2010,2010,0.8,2008,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4223,2018-07-05T08:06:22Z
ITA,manifesto,32720,LN,Lega,League,1992,2013,10.1,1996,NA,NA,2013-01-01T18:17:07Z,2021-03-12T10:13:39Z,1640,1221,2013-01-01T18:35:32Z,ITA,ches,811,LN,Lega Nord,Northern League,1999,2019,10.1,1996,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4098,2014-05-03T17:32:29Z
ITA,manifesto,32902,IdV,Lista di Pietro - Italia del Valori,List Di Pietro - Italy of Values,2001,2008,4.4,2008,NA,NA,2013-01-01T18:18:00Z,2021-03-12T10:13:39Z,1890,768,2013-01-01T18:35:34Z,ITA,ches,828,IdV,Di Pietro-Italia dei Valori,Italy of Values,2002,2010,4.5,2008,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4186,2014-05-03T17:32:29Z
ITA,manifesto,32640,3L,Lista Lavoro e Libertï¿,Labour and Freedom List,2013,2013,0.2,2013,NA,NA,2014-02-08T21:29:09Z,2021-03-12T10:13:39Z,3583,2415,2014-06-28T08:51:57Z,ITA,ches,852,AP,Alternative Popolare,Popular Alternative,2017,2017,NA,2013,NA,NA,2019-02-04T17:34:28Z,2021-03-12T10:14:19Z,29085,2019-02-04T19:11:51Z
ITA,manifesto,32640,3L,Lista Lavoro e Libertï¿,Labour and Freedom List,2013,2013,0.2,2013,NA,NA,2014-02-08T21:29:09Z,2021-03-12T10:13:39Z,3583,2415,2014-06-28T08:51:57Z,ITA,ches,851,MDP,Progressista,Democratic and Progressive Movement,2017,2017,NA,2013,NA,NA,2019-02-04T17:34:34Z,2021-03-12T10:14:19Z,29092,2019-02-04T19:10:37Z
ITA,manifesto,32640,3L,Lista Lavoro e Libertï¿,Labour and Freedom List,2013,2013,0.2,2013,NA,NA,2014-02-08T21:29:09Z,2021-03-12T10:13:39Z,3583,2415,2014-06-28T08:51:57Z,ITA,ches,842,SD,Sinistra Democratica,Democratic Left,2010,2010,0.8,2008,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4223,2018-07-05T08:06:22Z
ITA,manifesto,32310,PR,Lista Pannella-Riformatori,Pannella-Riformatori List,1976,1996,3.5,1994,NA,NA,2013-01-01T18:18:00Z,2021-03-12T10:13:39Z,1891,1449,2013-01-01T18:35:37Z,ITA,ches,813,RAD,Radicali Italiani,Italian Radicals,2006,2019,1.1,2006,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4115,2014-05-03T17:32:29Z
ITA,manifesto,32421,M-DL,Margherita - Democrazia ï¿½ï¿½ Libe,Daisy - Democracy is Freedom,2001,2001,14.5,2001,NA,NA,2013-01-01T18:17:15Z,2021-03-12T10:13:39Z,1675,279,2013-01-01T18:35:33Z,ITA,ches,819,DEM; DL,I Democratici; Democrazia ï¿½ï¿½ Libertï¿½ï¿½ï¿½ï¿½ï¿,The Democrats; Democracy is Freedomï¿½ï¿½ï¿½The,1999,2006,10.9,2006,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4085,2014-05-03T17:32:29Z
ITA,manifesto,32421,M-DL,Margherita - Democrazia ï¿½ï¿½ Libe,Daisy - Democracy is Freedom,2001,2001,14.5,2001,NA,NA,2013-01-01T18:17:15Z,2021-03-12T10:13:39Z,1675,279,2013-01-01T18:35:33Z,ITA,ches,840,MpA,Movimento per le Autonomie,Movement for Autonomies,2010,2010,1.1,2008,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4118,2014-05-03T17:32:29Z
ITA,manifesto,32956,M5S,MoVimento 5 Stelle,Five Star Movement,2013,2013,25.6,2013,NA,NA,2014-02-08T21:29:13Z,2021-03-12T10:13:39Z,3649,2046,2014-05-18T13:07:14Z,ITA,ches,845,M5S,MoVimento Cinque Stelle,Five Star Movement,2014,2019,25.6,2013,NA,NA,2015-12-13T17:48:37Z,2021-03-12T10:14:19Z,15785,2015-12-13T18:05:48Z
ITA,manifesto,32611,NPSI,Nuovo Partito Socialista Italiano,New Italian Socialist Party,2001,2006,1,2001,NA,NA,2013-01-01T18:17:52Z,2021-03-12T10:13:39Z,1852,888,2013-01-01T18:35:35Z,ITA,ches,835,NPSI,Nuovo Partito Socialista Italiano,New Italian Socialist Party,2006,2006,0.7,2006,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4199,2014-05-03T17:32:29Z
ITA,manifesto,32213,PdCI,Partito dei Comunisti Italiani,Party of Italian Communists,2001,2006,2.2,2006,NA,NA,2013-01-01T18:16:38Z,2021-03-12T10:13:39Z,1507,1635,2013-01-01T18:35:38Z,ITA,ches,836,PdCI,Partito dei Comunisti Italiani,Party of Italian Communists,2006,2010,2.3,2006,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4256,2014-05-03T17:32:29Z
ITA,manifesto,32212,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,1992,2006,8.6,1996,NA,NA,2013-01-01T18:17:31Z,2021-03-12T10:13:39Z,1753,1404,2013-01-01T18:35:39Z,ITA,ches,803,RC,Partito della Rifondazione Comunista,Communist Refoundation Party,1999,2014,8.6,1996,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3978,2014-05-03T17:32:29Z
ITA,manifesto,32440,PD,Partito Democratico,Democratic Party,2008,2013,33.2,2008,NA,NA,2014-02-08T21:29:16Z,2021-03-12T10:13:39Z,3696,802,2014-05-18T13:07:42Z,ITA,ches,837,PD,Partido Democratico,Democratic Party,2010,2019,34,2008,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4063,2015-12-21T08:22:26Z
ITA,manifesto,32210,PdUP,Partito di Unitï¿½ï¿½ Proletaria per il Comunismo (Il Manifesto + Partito di Unitï¿½ï¿½ Pro,Proletarian Unity Party for Communism (The Manifesto + Proletarian Unity Party),1976,1983,1.4,1979,NA,NA,2013-01-01T18:18:27Z,2021-03-12T10:13:39Z,2022,598,2013-01-01T18:35:34Z,ITA,ches,822,PdUP,Partito di Unitï¿½ï¿½ Prolet,Party of Proletarian Unity for Communism,1999,1999,NA,NA,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4201,2014-05-03T17:32:29Z
ITA,manifesto,32410,PRI,Partito Repubblicano Italiano,Italian Republican Party,1946,1992,5.1,1983,NA,NA,2013-01-01T18:17:58Z,2021-03-12T10:13:39Z,1882,394,2013-01-01T18:35:37Z,ITA,ches,806,PRI,Partito Repubblicano Italiano,Italian Republican Party,1999,1999,1.7,1996,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4167,2014-05-03T17:32:29Z
ITA,manifesto,32330,PSLI,Partito Socialista Democratico Italiano,Italian Democratic Socialist Party,1948,1992,7.1,1948,NA,NA,2013-01-01T18:18:10Z,2021-03-12T10:13:39Z,1937,1126,2013-01-01T18:35:38Z,ITA,ches,807,PSDI; SDI,Partito Socialista Democratico Italiano; Socialisti Democratici Italiani,Italian Democratic Socialist Party; Italian Democratic Socialists,1999,2006,1.5,2006,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3965,2014-05-03T17:32:29Z
ITA,manifesto,32320,PSI,Partito Socialista Italiano,Italian Socialist Party,1946,1994,20.7,1946,NA,NA,2013-01-01T18:16:14Z,2021-03-12T10:13:39Z,1399,742,2013-01-01T18:35:38Z,ITA,ches,839,PSI,Partito Socialista Italiano,Italian Socialist Party,2010,2010,1.1,2008,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4017,2014-05-03T17:32:29Z
ITA,manifesto,32953,P-UDEUR,Popolari Unione Democratica per l'Europa,Popular Democratic Union for Europe,2006,2006,1.4,2006,NA,NA,2014-02-08T21:29:10Z,2021-03-12T10:13:39Z,3608,115,2014-05-18T13:17:20Z,ITA,ches,829,UDEUR,Popolari-UDEUR,Popular-UDEUR,2002,2006,1.4,2006,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4203,2014-05-03T17:32:29Z
ITA,manifesto,32321,RI,Rinnovamento Italiano,Italian Renewal,1996,1996,4.3,1996,NA,NA,2013-01-01T18:16:32Z,2021-03-12T10:13:39Z,1478,259,2013-01-01T18:35:40Z,ITA,ches,825,RI,Rinnovamento Italiano,Italian Renewal-Dini List,1999,2002,4.3,1996,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4124,2014-05-03T17:32:29Z
ITA,manifesto,32460,SC,Scelta Civica,Civic Choice,2013,2013,8.3,2013,NA,NA,2014-02-08T21:29:09Z,2021-03-12T10:13:39Z,3581,2281,2014-05-18T13:07:58Z,ITA,ches,846,SC,Scelta Civica,Civic Choice,2014,2014,8.3,2013,NA,NA,2015-12-13T17:48:35Z,2021-03-12T10:14:19Z,15765,2015-12-13T18:05:51Z
ITA,manifesto,32230,SEL,Sinistra Ecologia Libertï¿,Left Ecology Freedom,2013,2013,3.2,2013,NA,NA,2014-02-08T21:29:12Z,2021-03-12T10:13:39Z,3644,1212,2014-06-28T08:48:04Z,ITA,ches,838,SL; SEL,Sinistra e Libertï¿½ï¿½; Sinistra Ecologia Libe,Left and Freedom; Left Ecology Freedom,2010,2019,3.2,2013,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4187,2014-05-03T17:32:29Z
ITA,manifesto,32230,SEL,Sinistra Ecologia Libertï¿,Left Ecology Freedom,2013,2013,3.2,2013,NA,NA,2014-02-08T21:29:12Z,2021-03-12T10:13:39Z,3644,1212,2014-06-28T08:48:04Z,ITA,ches,850,SI,Sinistra Italiana,Italian Left,2017,2017,NA,2013,NA,NA,2019-02-04T17:34:22Z,2021-03-12T10:14:19Z,29080,2019-02-04T18:09:02Z
ITA,manifesto,32904,SVP,Sï¿½ï¿½dtiroler Volkspa,South Tyrolean Peopleï¿½ï¿½ï¿½s,2006,2013,0.5,2006,NA,NA,2014-02-08T21:29:12Z,2021-03-12T10:13:39Z,3643,1369,2014-05-18T13:07:56Z,ITA,ches,827,SVP,Sï¿½ï¿½dtiroler Volkspa,South Tyrolean Peopleï¿½ï¿½ï¿½s,1999,2019,1.7,1996,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4182,2014-05-03T17:32:29Z
ITA,manifesto,32906,NA,Vallï¿½ï¿½e d'Aoste - Autonomie Prï¿½ï¿½gres Fï¿½ï,Autonomy Progress Federalism Aosta Valley,2013,2013,0,2013,NA,NA,2014-02-08T21:29:11Z,2021-03-12T10:13:39Z,3627,6242,2018-10-07T19:10:09Z,ITA,ches,847,VdA,Vallï¿½ï¿½e dï¿½ï,Aosta Valley,2014,2017,0,2013,NA,NA,2015-12-13T17:48:29Z,2021-03-12T10:14:19Z,15710,2018-10-07T19:09:54Z
LVA,manifesto,87723,TB-LNNK,Apvienï¿½ï¿½ba Tï¿½ï¿½vzemei un brï¿½ï¿½vï¿½ï¿½bai - Latvijas Nacionï¿½ï¿½lï¿½ï,For Fatherland and Freedom - Latvian National Independence Movement,1998,2006,14.7,1998,NA,NA,2013-01-01T18:18:09Z,2021-03-12T10:13:39Z,1931,1704,2013-01-01T18:35:56Z,LVA,ches,2406,TB-LNNK; NA,Nacionala apvieniba ï¿½ï¿½ï¿½Visu Latvijai!ï¿½ï¿½ï¿½; ï¿½ï¿½ï¿½Tevzemei un ,National Alliance ï¿½ï¿½ï¿½All For Latvia!ï¿½ï¿½ï¿½; ï¿½ï¿½ï¿½For Fatherland and,2002,2019,16.6,2014,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4009,2014-05-03T17:32:30Z
LVA,manifesto,87423,JL,Jaunais laiks,New Era,2002,2006,24,2002,NA,NA,2013-01-01T18:16:42Z,2021-03-12T10:13:39Z,1526,1531,2013-01-01T18:35:58Z,LVA,ches,2401,JL,Jaunais Laikas,New Era Party,2002,2006,23.9,2002,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4268,2014-05-03T17:32:30Z
LVA,manifesto,87521,LPP,Latvijas Pirmï¿½ï¿½ par,Latviaï¿½ï¿½ï¿½s First,2002,2002,9.6,2002,NA,including: Latvijas Kristigo demokratu savieniba (Christian Democratic Union),2013-01-01T18:16:57Z,2021-03-12T10:13:39Z,1595,1778,2013-01-01T18:35:59Z,LVA,ches,2404,LPP,Latvijas Pirma Partija,Lativaï¿½ï¿½ï¿½s First,2002,2006,9.5,2002,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4193,2014-05-03T17:32:30Z
LVA,manifesto,87901,NA,Latvijas Reï¿½ï¿½ionu apvien,Latvian Association of Regions,2014,2014,6.7,2014,NA,NA,2017-03-13T21:05:10Z,2021-03-12T10:13:39Z,18739,3194,2017-06-18T06:31:46Z,LVA,ches,2414,LRA,Latvijas Reï¿½ï¿½ionu apvie,Latvian Association of Regions,2014,2019,6.7,2014,NA,NA,2015-12-13T17:48:41Z,2021-03-12T10:14:19Z,15818,2015-12-13T17:51:19Z
LVA,manifesto,87311,LSDA,Latvijas Sociï¿½ï¿½ldemokrï¿½ï¿½tu ap,Latvian Social Democratic Alliance,1998,1998,12.9,1998,NA,NA,2013-01-01T18:17:09Z,2021-03-12T10:13:39Z,1651,741,2013-01-01T18:36:00Z,LVA,ches,2408,LSDSP,Latvijas Socialdemokratiska Stradnieku Partija,Latvian Social Democratic Labour Party,2002,2006,4,2002,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4136,2014-05-03T17:32:30Z
LVA,manifesto,87630,NA,No sirds Latvijai,For Latvia from the Heart,2014,2014,6.9,2014,NA,NA,2017-03-13T21:05:04Z,2021-03-12T10:13:39Z,18708,3193,2017-06-18T06:31:46Z,LVA,ches,2413,NSL,No sirds Latvijai,For Latvia from the Heart,2014,2014,6.9,2014,NA,NA,2015-12-13T17:48:42Z,2021-03-12T10:14:19Z,15827,2015-12-13T17:51:20Z
LVA,manifesto,87422,PCTVL,Par cilvï¿½ï¿½ka tiesï¿½ï¿½bï¿½ï¿½m vieno,For Human Rights in a United Latvia,2002,2006,19.1,2002,NA,NA,2013-01-01T18:16:24Z,2021-03-12T10:13:39Z,1443,176,2013-01-01T18:36:02Z,LVA,ches,2402,PCTVL; LKS,Par Cilveka Tiesibam Vienota Latvija; Latvijas Krievu savieniba,For Human Rights in United Latvia; Latvian Russian Union,2002,2019,19,2002,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4139,2014-05-03T17:32:30Z
LVA,manifesto,87021,SC,Saskaï¿½ï¿½as Ce,Concord Centre,2006,2011,28.6,2011,NA,NA,2015-11-17T11:43:47Z,2021-03-12T10:13:39Z,15515,1056,2015-11-17T12:24:53Z,LVA,ches,2410,SC; SDPS,"Saskanas Centrs; Socialdemokratiska Partija ï¿½ï¿½ï¿½Sa""",Harmony Centre; Social Democratic Party ï¿½ï¿½ï¿½Harm,2006,2019,28.4,2011,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4185,2014-05-03T17:32:30Z
LVA,manifesto,87410,LC,Savienï¿½ï¿½ba ï¿½ï¿½ï¿½Latvij,Latvian Way Union,1993,2002,32.4,1993,NA,NA,2013-01-01T18:16:21Z,2021-03-12T10:13:39Z,1429,1043,2013-01-01T18:36:01Z,LVA,ches,2407,LC,Latvijas Celï¿,Latviaï¿½ï¿½ï¿,2002,2006,4.9,2002,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4195,2014-05-03T17:32:30Z
LVA,manifesto,87610,TP,Tautas partija,Peopleï¿½ï¿½ï¿½s,1998,2006,21.3,1998,NA,NA,2013-01-01T18:16:14Z,2021-03-12T10:13:39Z,1395,1755,2013-01-01T18:36:03Z,LVA,ches,2403,TP,Tautas Partija,Peopleï¿½ï¿½ï¿½s,2002,2006,19.6,2006,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4258,2014-05-03T17:32:30Z
LVA,manifesto,87062,NA,Vienotï¿½ï,Unity,2010,2014,31.9,2010,NA,NA,2015-11-17T11:43:34Z,2021-03-12T10:13:39Z,15474,852,2015-11-17T12:24:39Z,LVA,ches,2412,V,Vienotiba,Unity,2010,2019,21.9,2014,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4030,2014-05-03T17:32:30Z
LVA,manifesto,87110,ZZS,Zaï¿½ï¿½o un Zemnieku savien,Greens' and Farmersï¿½ï¿½ï¿½,2002,2014,20.1,2010,NA,NA,2013-01-01T18:16:37Z,2021-03-12T10:13:39Z,1503,701,2013-01-01T18:36:04Z,LVA,ches,2405,ZZS,Zaï¿½ï¿½o un Zemnieku Savie,Union of Greens and Farmers,2002,2019,19.5,2014,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,4002,2014-05-03T17:32:30Z
LVA,manifesto,87620,ZRP,Zatlera Reformu Partija,Zatlers' Reform Party,2011,2011,21,2011,NA,NA,2017-03-13T21:05:11Z,2021-03-12T10:13:39Z,18746,1476,2017-08-06T13:29:58Z,LVA,ches,2411,ZRP,Zatlera Reform Partija,Zatlerï¿½ï¿½ï¿½s Reform,2010,2010,20.8,2011,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4239,2014-05-03T17:32:30Z
LTU,manifesto,88440,DP,Darbo Partija,Labour Party,2004,2012,28.4,2004,NA,NA,2014-02-08T21:29:17Z,2021-03-12T10:13:39Z,3714,102,2014-03-07T18:19:48Z,LTU,ches,2516,DP,Darbo partija,Labour Party,2006,2019,28.4,2004,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4045,2014-05-03T17:32:30Z
LTU,manifesto,88952,DK,Drï¿½ï¿½sos ke,The Way of Courage,2012,2012,8.3,2012,NA,NA,2014-02-08T21:29:13Z,2021-03-12T10:13:39Z,3660,74,2014-03-07T18:20:51Z,LTU,ches,2520,DK,Drï¿½ï¿½sos Ke,The Way of Courage,2014,2014,8,2012,NA,NA,2015-12-13T17:48:33Z,2021-03-12T10:14:19Z,15746,2015-12-13T17:51:24Z
LTU,manifesto,88420,LCJ,Lietuvos centro sï¿½ï¿½j,Lithuanian Centre Union,1992,2000,8.7,1996,NA,NA,2013-01-01T18:16:20Z,2021-03-12T10:13:39Z,1423,1185,2013-01-01T18:35:47Z,LTU,ches,2509,LCS,Lietuvos centro sï¿½ï¿½j,Center Union of Lithuania,2002,2002,2.9,2000,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4262,2014-05-03T17:32:30Z
LTU,manifesto,88951,LLS,Lietuvos lenkï¿½ï¿½ rinkimï¿½ï¿½ akcija/Akcja Wyborcza Polakï¿½ï¿,Election Action of Lithuaniaï¿½ï¿½ï¿½s,1992,2012,6.1,2012,NA,NA,2013-01-01T18:16:40Z,2021-03-12T10:13:39Z,1513,556,2013-01-01T18:35:49Z,LTU,ches,2511,LLRA,Lietuvos lenk rinkim akcija,Electoral Action of Lithuaniaï¿½ï¿½ï¿½s,2002,2019,5.8,2012,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3964,2014-05-03T17:32:30Z
LTU,manifesto,88422,LLS,Lietuvos liberalï¿½ï¿½ sï¿½,Lithuanian Liberal Union,2000,2000,17.3,2000,NA,NA,2013-01-01T18:17:02Z,2021-03-12T10:13:39Z,1615,1357,2013-01-01T18:35:50Z,LTU,ches,2505,LLS; LiCS,Lietuvos liberal sï¿½ï¿½junga; Liberalu ir centro sï¿½,Liberal Union of Lithuanian; Liberal and Centre Union,2002,2010,17.3,2000,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4166,2014-05-03T17:32:30Z
